package,class,method,parameter,line,bug
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1105,3
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1107,3
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1108,3
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1109,3
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1112,3
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1133,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1170,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1171,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1172,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1174,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1175,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1177,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1183,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1184,3
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1210,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1220,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1221,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1222,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1223,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1227,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1228,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1230,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1233,3
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1236,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"double,double,double,double",84,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"double,double,double,double",85,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",98,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",99,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",102,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",103,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",104,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",105,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",106,3
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",107,3
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,164,3
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,167,3
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,170,3
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,171,3
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,174,3
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,175,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,,149,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,,155,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",196,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",198,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",199,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",200,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",201,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",202,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",203,3
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",204,3
org.jfree.chart.plot,DefaultDrawingSupplier,clone,,546,3
org.jfree.chart.plot,DefaultDrawingSupplier,clone,,547,3
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,java.lang.Object,69,3
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,java.lang.Object,70,3
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",93,3
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",94,3
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",95,3
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",96,3
org.jfree.chart.event,ChartChangeEvent,setChart,org.jfree.chart.JFreeChart,113,3
org.jfree.chart.event,ChartChangeEvent,setChart,org.jfree.chart.JFreeChart,114,3
org.jfree.chart.event,ChartChangeEvent,setType,org.jfree.chart.event.ChartChangeEventType,131,3
org.jfree.chart.event,ChartChangeEvent,setType,org.jfree.chart.event.ChartChangeEventType,132,3
org.jfree.chart.plot,Plot,Plot,,226,3
org.jfree.chart.plot,Plot,Plot,,197,3
org.jfree.chart.plot,Plot,Plot,,200,3
org.jfree.chart.plot,Plot,Plot,,227,3
org.jfree.chart.plot,Plot,Plot,,228,3
org.jfree.chart.plot,Plot,Plot,,229,3
org.jfree.chart.plot,Plot,Plot,,230,3
org.jfree.chart.plot,Plot,Plot,,231,3
org.jfree.chart.plot,Plot,Plot,,232,3
org.jfree.chart.plot,Plot,Plot,,233,3
org.jfree.chart.plot,Plot,Plot,,234,3
org.jfree.chart.plot,Plot,Plot,,235,3
org.jfree.chart.plot,Plot,Plot,,236,3
org.jfree.chart.plot,Plot,Plot,,238,3
org.jfree.chart.plot,Plot,Plot,,239,3
org.jfree.chart.plot,Plot,Plot,,240,3
org.jfree.chart.plot,Plot,Plot,,242,3
org.jfree.chart.plot,Plot,Plot,,244,3
org.jfree.chart.plot,Plot,Plot,,245,3
org.jfree.chart.plot,Plot,Plot,,246,3
org.jfree.chart.plot,Plot,setChart,org.jfree.chart.JFreeChart,270,3
org.jfree.chart.plot,Plot,setChart,org.jfree.chart.JFreeChart,271,3
org.jfree.chart.plot,Plot,getParent,,415,3
org.jfree.chart.plot,Plot,setInsets,org.jfree.chart.ui.RectangleInsets,482,3
org.jfree.chart.plot,Plot,setInsets,org.jfree.chart.ui.RectangleInsets,483,3
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",497,3
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",498,3
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",499,3
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",500,3
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",501,3
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",505,3
org.jfree.chart.plot,Plot,getBackgroundPaint,,515,3
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,528,3
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,535,3
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,536,3
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,540,3
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,541,3
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,544,3
org.jfree.chart.plot,Plot,getDrawingSupplier,,581,3
org.jfree.chart.plot,Plot,getDrawingSupplier,,582,3
