package,class,method,parameter,line,bug
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1109,4
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1112,4
org.jfree.chart,StandardChartTheme,applyToTitle,org.jfree.chart.title.Title,1133,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1170,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1171,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1172,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1174,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1175,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1177,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1183,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1184,4
org.jfree.chart,StandardChartTheme,applyToPlot,org.jfree.chart.plot.Plot,1210,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1220,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1221,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1222,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1223,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1227,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1228,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1230,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1233,4
org.jfree.chart,StandardChartTheme,applyToPiePlot,org.jfree.chart.plot.PiePlot,1236,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"double,double,double,double",84,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"double,double,double,double",85,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",98,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",99,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",102,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",103,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",104,4
